Comment_URL,Classification,Issue_Suggestion_List
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1171806715,2,- suggest updating the comment text by replacing “fisherman” with “fishermen” to accurately describe the plural nature of the returned items.
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1160180621,2,"- ""can you add a comment on the key-value types here?"" (this suggests modifying the reviewed file by adding a comment to clarify what the key and value represent in the `validatorkeys` map.)"
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1184436462,2,"- ""consideration: if switching to newrandomsub, there will be a max size"" 
  • this comment points out that if the code is changed to use newrandomsub, the maximum size parameter must be handled—a change that directly affects the reviewed file. it is actionable and specific since it targets the handling of the size argument in the context of the reviewed change."
https://api.github.com/repos/xun082/create-neat/pulls/comments/1528641886,1,
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1174214813,2,"1. ""can you add a `techdebt: these structures were copied as placeholders from v0 and need to be updated to reflect changes in v1; <insert_link_to_v0_ref_here>`"" – this is a direct suggestion to modify the reviewed file by adding a technical debt comment that explains the current state and the need for update according to v1 changes."
https://api.github.com/repos/SainsburyWellcomeCentre/aeon_mecha/pulls/comments/1829250184,2,"1. the review comment suggests changing the formatting of the added lines by combining them into a single line (i.e., replacing
   ```
   +                    f""data index for {reader.pattern} contains out-of-order timestamps!"",
   +                    stacklevel=2,
   ```
   with
   ```
   +                    f""data index for {reader.pattern} contains out-of-order timestamps!"", stacklevel=2
   ```).
2. the comment adds “revert black” to indicate that the formatting changes imposed by the black formatter should be undone."
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1228789399,2,"• suggest replacing the comment or implementation to fetch the current height directly from `session`, as indicated by “can't we just get it directly from `session`?”  
• recommend modifying the code to use `s.getbus().getconsensusmodule().currentheight()` if accessing the value directly from `session` isn’t viable.  
• advise reconsidering the comment label: if neither method works, the code should mark this as `techdebt` instead of `improve`."
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1160294627,0,
https://api.github.com/repos/SainsburyWellcomeCentre/aeon_mecha/pulls/comments/1826216808,2,"1. “full suggestion that gets rid of noqa 501.” – the comment suggests removing the ‘noqa 501’ directive from the documentation, which is a specific change to the reviewed file.
2. “note that bullet lists need to start after a linebreak.” – this is a specific instruction to adjust the formatting of bullet lists in the docstring within the file.
3. “when breaking the bullet description into multiple lines, these need to align with the first line for the docs to render correctly.” – this provides precise guidance on aligning multi-line bullet descriptions for proper rendering."
https://api.github.com/repos/SainsburyWellcomeCentre/aeon_mecha/pulls/comments/1820625134,0,
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1254315920,2,"- ""need to check `m.isstakedactor()` here..."" (suggests adding a condition in the reviewed code, specifically at the highlighted location.)"
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1220512526,2,"- ""can you add a very short comment for each of them?"" (requesting that each flag (noninteractive and verbose) in the reviewed file be accompanied by a brief comment)"
https://api.github.com/repos/hyperskill/mobile-app/pulls/comments/1479556773,2,"- ""i think yo can delete `/*ktlint-disable*/`"" – this comment suggests removing the `/*ktlint-disable*/` line from the reviewed file since the local `./gradlew ktlintcheck` passed successfully."
https://api.github.com/repos/SainsburyWellcomeCentre/aeon_mecha/pulls/comments/1824905241,2,"- ""@milagrosmarin would you revert this change as well?"" (this comment asks to revert the added import lines in the reviewed file.)"
https://api.github.com/repos/pass-culture/data-gcp/pulls/comments/1867684164,2,"1. change the column named `offer_data_api_call_id` to `jsonpayload.extra.offer_data_api_call_id` in the reviewed sql file.
2. add explicit documentation to describe what the field (and the subsequent fields) contains.
3. consider renaming the column using one of the provided alternative names, such as:
   - offer_suggestion_api_id
   - subcategory_predict_api_id
   - predictive_model_call_id
   - suggested_offer_api_id
   - api_call_subcat_suggestion_id
   - predictive_offer_call_id
   - subcat_offer_api_id
   - suggestion_model_api_id
   - api_offer_prediction_id
   - offer_creation_api_id"
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1184450214,2,"• “can you rename `fisherman.json` to `fisherman1.json` in case we add more; ditto for the servicer”  
  – this suggestion specifically targets the reviewed file’s name and is actionable by renaming it, making it valid.
• “can you rename the `config*.json` to `validator*.json` so everything is semantically identified”  
  – this suggestion is phrased generally and does not clearly specify a change to the reviewed file itself."
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1220406444,2,"- ""optional nit: i feel like single lining this whole statement (even if it's > 80 chars) will make it easier to read"" – a suggestion to reformat the multi-line statement into a single line within the file."
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1182005752,2,"- the review comment suggests changing the line 
  ""    +          description: session servicer response""
  to 
  ""    +          description: session response"" 
  in the ""rpc/v1/openapi.yaml"" file."
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1201133126,2,"- suggest renaming the variable ""appmsgdata"" to ""pocketenvelopebz"" in the reviewed change for better clarity."
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1184416497,2,"1. replace the current if-else structure:
   • from:
     if height == 0 {
     	currentheight := int64(s.getbus().getconsensusmodule().currentheight())
     	if currentheight > 0 {
     		currentheight -= 1
     	}
     	return currentheight
     }
     return height
   • to:
     if height != 0 {
     	return height
     }
     currentheight := int64(s.getbus().getconsensusmodule().currentheight())
     if currentheight > 0 {
     	currentheight -= 1
     }
     return currentheight"
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1195874598,2,"- ""let's log a warning here with details"" – this comment suggests adding a log statement in the reviewed file at the current location with more detailed information."
https://api.github.com/repos/SainsburyWellcomeCentre/aeon_mecha/pulls/comments/1581104089,2,"- ""drop the `return` statements in the fixtures that do not return anything?"""
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1173565356,2,"- ""what do you think about multi-lining this signature for readability?"" (this suggests changing the function signature's formatting within the reviewed file to enhance readability.)"
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1228800495,2,"- the review comment specifically suggests modifying the function declaration by adding a comment line: "" // addtest: need to add more unit tests for the numerical portion of this functionality"" immediately before the function definition. this is a specific, actionable suggestion that focuses on the reviewed file."
