Comment_URL,Classification,Issue_Suggestion_List
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1171806715,2,"- the comment uses the term ""fisherman"" (singular) but should use ""fishermen"" (plural) to match the correct plural form, as indicated by the review comment `""fishermen""`."
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1160180621,2,"- ""can you add a comment on the key-value types here?""  
  (valid: the request is to add a comment explaining the key-value types of `validatorkeys map[string]string`, which is specific and actionable for the reviewed code.)"
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1184436462,2,"- `consideration: if switching to newrandomsub, there will be a max size` (implied suggestion to ensure the code handles/accounts for this max size when/if `pubsub.newrandomsub` is implemented, as the current comment only mentions the `size` arg requirement but not the max size implication)"
https://api.github.com/repos/xun082/create-neat/pulls/comments/1528641886,0,
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1174214813,2,- add a `techdebt: these structures were copied as placeholders from v0 and need to be updated to reflect changes in v1; <insert_link_to_v0_ref_here>` comment to the reviewed code.
https://api.github.com/repos/SainsburyWellcomeCentre/aeon_mecha/pulls/comments/1829250184,2,"- the suggestion is to change the code from having the f-string and `stacklevel=2` on separate lines to combining them into a single line:  
  ```  
  f""data index for {reader.pattern} contains out-of-order timestamps!"", stacklevel=2  
  ```  
  the comment also mentions ""revert black"", implying a formatting adjustment to revert changes introduced by the black formatter."
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1228789399,2,"1. ""can't we just get it directly from `session`?""
2. ""if not, we should be able to do `s.getbus().getconsensusmodule().currentheight()`""
3. ""if neither 1 or 2 work, this is `techdebt`, not `improve` imo"""
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1160294627,0,
https://api.github.com/repos/SainsburyWellcomeCentre/aeon_mecha/pulls/comments/1826216808,2,"- ""note that bullet lists need to start after a linebreak. when breaking the bullet description into multiple lines, these need to align with the first line for the docs to render correctly."" (suggests correcting the indentation and line alignment of bullet points in the docstring to avoid `# noqa 501`)"
https://api.github.com/repos/SainsburyWellcomeCentre/aeon_mecha/pulls/comments/1820625134,0,
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1254315920,2,"- ""need to check `m.isstakedactor()` here..."" (specific suggestion to add a pre-condition check for `m.isstakedactor()` in the context of the modified line `m.stakedactorrouter.getpeerstore().size()`)"
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1220512526,2,"- ""can you add a very short comment for each of them?"" (requests adding comments for `noninteractive bool` and `verbose bool` fields in the reviewed file)"
https://api.github.com/repos/hyperskill/mobile-app/pulls/comments/1479556773,2,"- delete `/*ktlint-disable*/` as local execution `./gradlew ktlintcheck` passed successfully, indicating the disable comment might be unnecessary."
https://api.github.com/repos/SainsburyWellcomeCentre/aeon_mecha/pulls/comments/1824905241,2,"- ""revert this change as well?"" refers to removing the added lines `+import datajoint as dj` and `+import pandas as pd` in the reviewed file."
https://api.github.com/repos/pass-culture/data-gcp/pulls/comments/1867684164,2,"- `offer_data_api_call_id` ⇾ `jsonpayload.extra.offer_data_api_call_id` (suggests correcting the column reference to use the full path `jsonpayload.extra.offer_data_api_call_id`)
- suggestion to rename `offer_data_api_call_id` with more explicit alternatives like `offer_suggestion_api_id`, `subcategory_predict_api_id`, `predictive_model_call_id`, `suggested_offer_api_id`, `api_call_subcat_suggestion_id`, `predictive_offer_call_id`, `subcat_offer_api_id`, `suggestion_model_api_id`, `api_offer_prediction_id`, `offer_creation_api_id`"
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1184450214,2,"1. ""can you rename `fisherman.json` to `fisherman1.json` in case we add more""
2. ""can you rename the `config*.json` to `validator*.json` so everything is semantically identified"""
