Comment_URL,Classification,Issue_Suggestion_List
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1171806715,2,"- the comment says ""staked fisherman"" but should use the plural form ""fishermen"" to match the correct terminology. the line `// returns all the staked fisherman at this session height` should be modified to use ""fishermen""."
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1160180621,2,"- ""can you add a comment on the key-value types here?"" (the comment requests adding a type explanation for `validatorkeys map[string]string`, which is absent in the existing code. this requires modifying the variable declaration comments in the reviewed file.)"
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1184436462,2,"- `consideration: if switching to newrandomsub, there will be a max size`"
https://api.github.com/repos/xun082/create-neat/pulls/comments/1528641886,1,
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1174214813,2,"- add a `techdebt` comment noting that the structures were copied as placeholders from v0 and need to be updated to reflect changes in v1, including a link to the v0 reference: `techdebt: these structures were copied as placeholders from v0 and need to be updated to reflect changes in v1; <insert_link_to_v0_ref_here>`."
https://api.github.com/repos/SainsburyWellcomeCentre/aeon_mecha/pulls/comments/1829250184,2,"- change the code from:
  ```python
  +                    f\""data index for {reader.pattern} contains out-of-order timestamps!\"",\n+                    stacklevel=2,
  ```
  to:
  ```python
  +                    f\""data index for {reader.pattern} contains out-of-order timestamps!\"", stacklevel=2
  ```
  (revert black)"
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1228789399,2,"1. ""can't we just get it directly from `session`?""
2. ""if not, we should be able to do `s.getbus().getconsensusmodule().currentheight()`""
3. ""if neither 1 or 2 work, this is `techdebt`, not `improve` imo"""
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1160294627,0,
https://api.github.com/repos/SainsburyWellcomeCentre/aeon_mecha/pulls/comments/1826216808,2,"- ""bullet lists need to start after a linebreak"" - requires adding linebreaks before sub-bullet lists (e.g. between step 1 and its ""- remove all events..."" sub-bullets).
- ""when breaking the bullet description into multiple lines, these need to align with the first line for the docs to render correctly"" - requires fixing line alignment in multi-line bullet descriptions like step 4's ""previous threshold update"" line which should align with step 4's first line."
https://api.github.com/repos/SainsburyWellcomeCentre/aeon_mecha/pulls/comments/1820625134,0,
