Comment_URL,Classification,Issue_Suggestion_List
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1171806715,2,"- the comment in the code uses ""fisherman"" (singular) but should likely be ""fishermen"" (plural) to match the intended meaning, as indicated by the review comment `""fishermen""`."
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1160180621,2,"- ""can you add a comment on the key-value types here?"" (specific request to document the types of `validatorkeys` map keys and values in the code via an inline comment)"
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1184436462,2,"- ""consideration: if switching to newrandomsub, there will be a max size"" (suggests addressing the `size` argument's max limit when using `pubsub.newrandomsub`, which is directly related to the code's `note_to_self` about the required `size` arg)."
https://api.github.com/repos/xun082/create-neat/pulls/comments/1528641886,0,
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1174214813,2,- add a `techdebt: these structures were copied as placeholders from v0 and need to be updated to reflect changes in v1; <insert_link_to_v0_ref_here>` comment to the reviewed file.
https://api.github.com/repos/SainsburyWellcomeCentre/aeon_mecha/pulls/comments/1829250184,2,"- ""i suggest changing\n ```\n+                    f\""data index for {reader.pattern} contains out-of-order timestamps!\"",\n+                    stacklevel=2,\n```\n to\n```\n+                    f\""data index for {reader.pattern} contains out-of-order timestamps!\"", stacklevel=2\n```\nrevert black"" (specific request to combine two lines into one line in the reviewed code change)"
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1228789399,2,"1. ""can't we just get it directly from `session`?""  
2. ""if not, we should be able to do `s.getbus().getconsensusmodule().currentheight()`""  
3. ""if neither 1 or 2 work, this is `techdebt`, not `improve` imo"""
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1160294627,0,
https://api.github.com/repos/SainsburyWellcomeCentre/aeon_mecha/pulls/comments/1826216808,2,"- ""bullet lists need to start after a linebreak. when breaking the bullet description into multiple lines, these need to align with the first line for the docs to render correctly.""
- the review comment provides a corrected code block showing proper alignment of bullet points and line breaks in the docstring (e.g., ensuring multi-line bullet items align with the first line, adding line breaks between numbered steps and their sub-bullets)."
https://api.github.com/repos/SainsburyWellcomeCentre/aeon_mecha/pulls/comments/1820625134,0,
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1254315920,2,- the review comment suggests adding a check for `m.isstakedactor()` before accessing `m.stakedactorrouter.getpeerstore().size()` to ensure the router is only used when the actor is staked. this directly references the modified line (`m.stakedactorrouter.getpeerstore().size() == 0`) and requires a code change to the reviewed file.
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1220512526,2,"- ""can you add a very short comment for each of them?"" (this requires adding godoc comments for the `noninteractive bool` and `verbose bool` fields in the reviewed file)"
https://api.github.com/repos/hyperskill/mobile-app/pulls/comments/1479556773,2,"- ""delete `/*ktlint-disable*/`"" (specific request to remove the exact code snippet from the reviewed file)"
https://api.github.com/repos/SainsburyWellcomeCentre/aeon_mecha/pulls/comments/1824905241,2,"- ""@milagrosmarin would you revert this change as well?"" (specific request to revert ""+import datajoint as dj\n+import pandas as pd"" additions)"
https://api.github.com/repos/pass-culture/data-gcp/pulls/comments/1867684164,2,"1. change `offer_data_api_call_id` to `jsonpayload.extra.offer_data_api_call_id` in the column definition.
2. consider renaming the column to a more explicit/descriptive name (e.g., `offer_suggestion_api_id`, `subcategory_predict_api_id`, `predictive_model_call_id`, `suggested_offer_api_id`, etc.) to clarify the field's purpose."
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1184450214,2,"1. ""can you rename `fisherman.json` to `fisherman1.json` in case we add more""
2. ""can you rename the `config*.json` to `validator*.json` so everything is semantically identified"""
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1220406444,2,"- ""optional nit: i feel like single lining this whole statement (even if it's > 80 chars) will make it easier to read"" (specific formatting suggestion for the `// update returns...` comment in the interface definition)"
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1182005752,2,- change `description: session servicer response` to `description: session response` in the 200 response definition.
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1201133126,2,"- ""`s/appmsgdata/pocketenvelopebz` ? [...] be more explicit"" - suggests renaming variable `appmsgdata` to `pocketenvelopebz` for explicitness in the line `appmsgdata, err := rtr.handleraintreemsg(data)`"
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1184416497,2,"- ""i suggest changing\n ```\n+\tif height == 0 {\n+\t\tcurrentheight := int64(s.getbus().getconsensusmodule().currentheight())\n+\t\tif currentheight > 0 {\n+\t\t\tcurrentheight -= 1\n+\t\t}\n+\t\treturn currentheight\n+\t}\n+\treturn height\n```\n to\n```\n+\tif height != 0 {\n+\t\treturn height\n+\t}\n+\tcurrentheight := int64(s.getbus().getconsensusmodule().currentheight())\n+\tif currentheight > 0 {\n+\t\tcurrentheight -= 1\n+\t}\n+\treturn currentheight\n```"" (specific code restructuring suggestion to improve readability by flipping condition order and reducing indentation levels)"
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1195874598,2,"- ""let's log a warning here with details"" (specific to the `if !ok` block in the reviewed change, suggests adding a warning log when the type assertion fails)"
https://api.github.com/repos/SainsburyWellcomeCentre/aeon_mecha/pulls/comments/1581104089,2,"- ""can we drop the `return` statements in the fixtures that do not return anything?"" (specific to the `return` statement added in the reviewed change, actionable as it requires removing the unnecessary `return`)"
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1173565356,2,"- ""what do you think about multi-lining this signature for readability?"" (suggestion to format the `newgenesisstate` function signature into multiple lines for improved readability)"
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1228800495,2,"- ""i suggest changing\n ```\n+func (s *servicer) calculateservicerappsessiontokens(session *coretypes.session) (*big.int, error) {\n```\n to\n```\n+// addtest: need to add more unit tests for the numerical portion of this functionality\n+func (s *servicer) calculateservicerappsessiontokens(session *coretypes.session) (*big.int, error) {\n```""  
this directly requests modifying the reviewed file by adding a specific comment (`// addtest: ...`) to the function declaration."
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1220445042,2,"- ""let's also rename it to `relayminingvolumeaccuracy` and point to https://arxiv.org/abs/2305.10672"""
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1251317366,2,"- suggestion to change the line `_discuss(team): if you feel this needs a diagram, please reach out to the team for additional details._` to `_note: if you (the reader) feel this needs a diagram, please reach out to the team for additional details._` in the added documentation."
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1184471728,2,"- reflect the same name of the `wg` parameter in the `readsubscription` function as the name used when passing the argument to improve code readability. for example, if the argument is passed as `waitgroup`, rename the parameter from `wg` to `waitgroup` in the function definition."
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1206007090,2,"- the function `fetchservicer` returns a session, which is confusing given its name. consider decoupling ""getsession"" and ""getservicer"" into separate functions, or modifying `fetchservicer` to accept a pre-fetched session parameter instead of returning one. this would align the function name with its actual behavior."
https://api.github.com/repos/SainsburyWellcomeCentre/aeon_mecha/pulls/comments/1820652338,0,
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1174221617,2,"- ""i suggest changing\n ```\n+\t}\n```\n to\n```\n+\t}\n+\tdefer readctx.release()\n```"" (adding `defer readctx.release()` after the error check in the reviewed code)"
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1251330088,0,
https://api.github.com/repos/pass-culture/data-gcp/pulls/comments/1880340949,2,- there is a typo in the variable name `deploy_model_taks` (should be `deploy_model_tasks`).
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1210858477,2,"- the suggestion to assign directly to `payload.jsonrpcpayload.headers[header.name]` instead of creating a new map `headers` and populating it, under the belief that `headers` is auto-initialized as an empty map."
https://api.github.com/repos/parkpow/deep-license-plate-recognition/pulls/comments/1906709003,2,"- ""nit: isn't datetime.strptime better for this?"" (specific suggestion to replace manual time parsing with `datetime.strptime` in the `datetime(...)` call)"
https://api.github.com/repos/pokt-network/pocket/pulls/comments/1228700393,2,"- ""it's worth creating a ticket an adding it in cracked: `incomplete(#xxx): ... `"" (the suggestion is to modify the existing `// incomplete: implement this` comment in the reviewed file to include a ticket reference like `incomplete(#xxx): ...`, which is specific and actionable.)"
